player,goals,assists,rating,minutes,match_id,date,performed,,,,,,,,
mateo kovačić,0,0,7.2,90,1208358,22-04-2025,1,,,,,,,,
james mcatee,0,0,6.6,74,1208358,22-04-2025,0,,,,,,,,
bernardo silva,1,0,7.7,90,1208358,22-04-2025,1,,,,,,,,
i̇lkay gündoğan,0,0,6.7,90,1208358,22-04-2025,0,,,,,,,,
omar marmoush,0,0,6.9,90,1208358,22-04-2025,0,,,,,,,,
kevin de bruyne,0,0,7.9,89,1208358,22-04-2025,1,,,,,,,,
jérémy doku,0,1,7.2,16,1208358,22-04-2025,1,,,,,,,,
manuel akanji,0,0,0,1,1208358,22-04-2025,0,,,,,,,,
scott carson,0,0,0,0,1208358,22-04-2025,0,,,,,,,,
abdukodir khusanov,0,0,0,0,1208358,22-04-2025,0,,,,,,,,
rico lewis,0,0,0,0,1208358,22-04-2025,0,,,,,,,,
jack grealish,0,0,0,0,1208358,22-04-2025,0,,,,,,,,
nico gonzález,0,0,0,0,1208358,22-04-2025,0,,,,,,,,
savinho,0,0,0,0,1208358,22-04-2025,0,,,,,,,,
phil foden,0,0,0,0,1208358,22-04-2025,0,,,,,,,,
emiliano martínez,0,0,7.3,90,1208358,22-04-2025,1,,,,,,,,
matty cash,0,0,6.7,61,1208358,22-04-2025,0,,,,,,,,
ezri konsa,0,0,6.5,90,1208358,22-04-2025,0,,,,,,,,
pau torres,0,0,6.6,90,1208358,22-04-2025,0,,,,,,,,
lucas digne,0,0,6.6,90,1208358,22-04-2025,0,,,,,,,,
boubacar kamara,0,0,6.3,90,1208358,22-04-2025,0,,,,,,,,
amadou onana,0,0,6.9,76,1208358,22-04-2025,0,,,,,,,,
morgan rogers,0,0,7,86,1208358,22-04-2025,1,,,,,,,,
youri tielemans,0,0,7,90,1208358,22-04-2025,1,,,,,,,,
jacob ramsey,0,0,7.2,61,1208358,22-04-2025,1,,,,,,,,
marcus rashford,1,0,6.3,76,1208358,22-04-2025,1,,,,,,,,
axel disasi,0,0,6.5,29,1208358,22-04-2025,0,,,,,,,,
john mcginn,0,0,6.6,29,1208358,22-04-2025,0,,,,,,,,
marco asensio,0,0,6.7,14,1208358,22-04-2025,0,,,,,,,,
ollie watkins,0,0,6.3,14,1208358,22-04-2025,0,,,,,,,,
donyell malen,0,0,6.9,11,1208358,22-04-2025,0,,,,,,,,
robin olsen,0,0,0,0,1208358,22-04-2025,0,,,,,,,,
ian maatsen,0,0,0,0,1208358,22-04-2025,0,,,,,,,,
andrés garcía,0,0,0,0,1208358,22-04-2025,0,,,,,,,,
ross barkley,0,0,0,0,1208358,22-04-2025,0,,,,,,,,
david raya,0,0,6.2,90,1208354,23-04-2025,0,,,,,,,,
jurriën timber,0,1,6.9,90,1208354,23-04-2025,1,,,,,,,,
william saliba,0,0,6.6,90,1208354,23-04-2025,0,,,,,,,,
jakub kiwior,1,0,8.2,90,1208354,23-04-2025,1,,,,,,,,
myles lewis-skelly,0,0,6.7,86,1208354,23-04-2025,0,,,,,,,,
martin ødegaard,0,1,7,86,1208354,23-04-2025,1,,,,,,,,
thomas partey,0,0,6.9,90,1208354,23-04-2025,0,,,,,,,,
declan rice,0,0,6.5,90,1208354,23-04-2025,0,,,,,,,,
raheem sterling,0,0,6.5,60,1208354,23-04-2025,0,,,,,,,,
leandro trossard,1,0,7.2,90,1208354,23-04-2025,1,,,,,,,,
gabriel martinelli,0,0,6.9,90,1208354,23-04-2025,0,,,,,,,,
bukayo saka,0,0,6.5,30,1208354,23-04-2025,0,,,,,,,,
kieran tierney,0,0,6.9,12,1208354,23-04-2025,0,,,,,,,,
ethan nwaneri,0,0,6.6,12,1208354,23-04-2025,0,,,,,,,,
neto,0,0,0,0,1208354,23-04-2025,0,,,,,,,,
oleksandr zinchenko,0,0,0,0,1208354,23-04-2025,0,,,,,,,,
jack henry-francis,0,0,0,0,1208354,23-04-2025,0,,,,,,,,
jimi gower,0,0,0,0,1208354,23-04-2025,0,,,,,,,,
nathan butler-oyedeji,0,0,0,0,1208354,23-04-2025,0,,,,,,,,
ismeal kabia,0,0,0,0,1208354,23-04-2025,0,,,,,,,,
dean henderson,0,0,6.9,90,1208354,23-04-2025,0,,,,,,,,
jefferson lerma,0,0,6.9,90,1208354,23-04-2025,0,,,,,,,,
maxence lacroix,0,0,7.2,90,1208354,23-04-2025,1,,,,,,,,
marc guéhi,0,0,6.3,90,1208354,23-04-2025,0,,,,,,,,
daniel muñoz,0,0,7.6,90,1208354,23-04-2025,1,,,,,,,,
adam wharton,0,1,6.9,63,1208354,23-04-2025,1,,,,,,,,
daichi kamada,0,0,7.3,90,1208354,23-04-2025,1,,,,,,,,
tyrick mitchell,0,0,6.9,90,1208354,23-04-2025,0,,,,,,,,
justin devenny,0,0,6.3,80,1208354,23-04-2025,0,,,,,,,,
eberechi eze,1,0,7.9,63,1208354,23-04-2025,1,,,,,,,,
edward nketiah,0,0,6.6,80,1208354,23-04-2025,0,,,,,,,,
will hughes,0,0,6.7,27,1208354,23-04-2025,0,,,,,,,,
ismaïla sarr,0,0,6.9,27,1208354,23-04-2025,0,,,,,,,,
romain esse,0,0,6.5,10,1208354,23-04-2025,0,,,,,,,,
jean-philippe mateta,1,0,7.6,10,1208354,23-04-2025,1,,,,,,,,
matt turner,0,0,0,0,1208354,23-04-2025,0,,,,,,,,
joel ward,0,0,0,0,1208354,23-04-2025,0,,,,,,,,
nathaniel clyne,0,0,0,0,1208354,23-04-2025,0,,,,,,,,
caleb kporha,0,0,0,0,1208354,23-04-2025,0,,,,,,,,
matheus frança,0,0,0,0,1208354,23-04-2025,0,,,,,,,,
robert sánchez,0,0,8,90,1208356,26-04-2025,1,,,,,,,,
moisés caicedo,0,0,7.7,90,1208356,26-04-2025,1,,,,,,,,
trevoh chalobah,0,0,7.2,90,1208356,26-04-2025,1,,,,,,,,
levi colwill,0,0,7.5,90,1208356,26-04-2025,1,,,,,,,,
marc cucurella,0,0,8,90,1208356,26-04-2025,1,,,,,,,,
roméo lavia,0,0,7.2,67,1208356,26-04-2025,1,,,,,,,,
enzo fernández,0,1,6.9,90,1208356,26-04-2025,1,,,,,,,,
pedro neto,0,0,7,90,1208356,26-04-2025,1,,,,,,,,
cole palmer,0,0,7.2,89,1208356,26-04-2025,1,,,,,,,,
noni madueke,0,0,7.9,78,1208356,26-04-2025,1,,,,,,,,
nicolas jackson,1,0,7,89,1208356,26-04-2025,1,,,,,,,,
reece james,0,0,6.6,23,1208356,26-04-2025,0,,,,,,,,
jadon sancho,0,0,6.7,12,1208356,26-04-2025,0,,,,,,,,
kiernan dewsbury-hall,0,0,0,1,1208356,26-04-2025,0,,,,,,,,
tyrique george,0,0,0,1,1208356,26-04-2025,0,,,,,,,,
filip jørgensen,0,0,0,0,1208356,26-04-2025,0,,,,,,,,
josh acheampong,0,0,0,0,1208356,26-04-2025,0,,,,,,,,
benoît badiashile,0,0,0,0,1208356,26-04-2025,0,,,,,,,,
tosin adarabioyo,0,0,0,0,1208356,26-04-2025,0,,,,,,,,
christopher nkunku,0,0,0,0,1208356,26-04-2025,0,,,,,,,,
jordan pickford,0,0,7.7,90,1208356,26-04-2025,1,,,,,,,,
nathan patterson,0,0,6.7,64,1208356,26-04-2025,0,,,,,,,,
jake o'brien,0,0,6.9,90,1208356,26-04-2025,0,,,,,,,,
jarrad branthwaite,0,0,7.2,90,1208356,26-04-2025,1,,,,,,,,
vitaliy mykolenko,0,0,6.9,90,1208356,26-04-2025,0,,,,,,,,
idrissa gueye,0,0,7,90,1208356,26-04-2025,1,,,,,,,,
james garner,0,0,6.7,90,1208356,26-04-2025,0,,,,,,,,
jack harrison,0,0,6.7,63,1208356,26-04-2025,0,,,,,,,,
abdoulaye doucouré,0,0,5.9,90,1208356,26-04-2025,0,,,,,,,,
iliman ndiaye,0,0,6.5,45,1208356,26-04-2025,0,,,,,,,,
beto,0,0,5.9,64,1208356,26-04-2025,0,,,,,,,,
carlos alcaraz,0,0,6.9,45,1208356,26-04-2025,0,,,,,,,,
dwight mcneil,0,0,6.3,27,1208356,26-04-2025,0,,,,,,,,
ashley young,0,0,6.3,26,1208356,26-04-2025,0,,,,,,,,
youssef chermiti,0,0,6.3,26,1208356,26-04-2025,0,,,,,,,,
joão virgínia,0,0,0,0,1208356,26-04-2025,0,,,,,,,,
asmir begović,0,0,0,0,1208356,26-04-2025,0,,,,,,,,
michael keane,0,0,0,0,1208356,26-04-2025,0,,,,,,,,
séamus coleman,0,0,0,0,1208356,26-04-2025,0,,,,,,,,
tim iroegbunam,0,0,0,0,1208356,26-04-2025,0,,,,,,,,
nick pope,0,0,7,90,1208359,26-04-2025,1,,,,,,,,
kieran trippier,0,2,9.2,90,1208359,26-04-2025,1,,,,,,,,
fabian schär,0,0,7.5,83,1208359,26-04-2025,1,,,,,,,,
dan burn,1,0,8.2,90,1208359,26-04-2025,1,,,,,,,,
valentino livramento,0,0,7.5,90,1208359,26-04-2025,1,,,,,,,,
bruno guimarães,0,0,7.9,90,1208359,26-04-2025,1,,,,,,,,
sandro tonali,0,0,7.9,90,1208359,26-04-2025,1,,,,,,,,
joe willock,0,0,7.3,67,1208359,26-04-2025,1,,,,,,,,
jacob murphy,0,0,7.6,67,1208359,26-04-2025,1,,,,,,,,
alexander isak,1,0,6.3,77,1208359,26-04-2025,1,,,,,,,,
harvey barnes,0,0,7.3,77,1208359,26-04-2025,1,,,,,,,,
lewis miley,0,0,6.9,23,1208359,26-04-2025,0,,,,,,,,
anthony gordon,0,0,6.9,23,1208359,26-04-2025,0,,,,,,,,
callum wilson,0,0,6.5,13,1208359,26-04-2025,0,,,,,,,,
william osula,1,0,7.5,13,1208359,26-04-2025,1,,,,,,,,
sven botman,0,0,6.6,11,1208359,26-04-2025,0,,,,,,,,
martin dúbravka,0,0,0,0,1208359,26-04-2025,0,,,,,,,,
john ruddy,0,0,0,0,1208359,26-04-2025,0,,,,,,,,
emil krafth,0,0,0,0,1208359,26-04-2025,0,,,,,,,,
sean longstaff,0,0,0,0,1208359,26-04-2025,0,,,,,,,,
alex palmer,0,0,6.7,90,1208359,26-04-2025,0,,,,,,,,
dara o'shea,0,0,7.2,90,1208359,26-04-2025,1,,,,,,,,
luke woolfenden,0,0,7.3,90,1208359,26-04-2025,1,,,,,,,,
cameron burgess,0,0,6.2,90,1208359,26-04-2025,0,,,,,,,,
jacob greaves,0,0,7,90,1208359,26-04-2025,1,,,,,,,,
ben johnson,0,0,5.3,37,1208359,26-04-2025,0,,,,,,,,
sam morsy,0,0,6.3,90,1208359,26-04-2025,0,,,,,,,,
jack taylor,0,0,6.3,86,1208359,26-04-2025,0,,,,,,,,
jack clarke,0,0,6.9,40,1208359,26-04-2025,0,,,,,,,,
julio enciso,0,0,5.7,71,1208359,26-04-2025,0,,,,,,,,
liam delap,0,0,6.2,71,1208359,26-04-2025,0,,,,,,,,
ben godfrey,0,0,6.2,50,1208359,26-04-2025,0,,,,,,,,
conor chaplin,0,0,6.7,19,1208359,26-04-2025,0,,,,,,,,
george hirst,0,0,6.2,19,1208359,26-04-2025,0,,,,,,,,
massimo luongo,0,0,6.3,8,1208359,26-04-2025,0,,,,,,,,
christian walton,0,0,0,0,1208359,26-04-2025,0,,,,,,,,
somto boniface,0,0,0,0,1208359,26-04-2025,0,,,,,,,,
jens cajuste,0,0,0,0,1208359,26-04-2025,0,,,,,,,,
omari hutchinson,0,0,0,0,1208359,26-04-2025,0,,,,,,,,
tom taylor,0,0,0,0,1208359,26-04-2025,0,,,,,,,,
josé sá,0,0,7.3,90,1208362,26-04-2025,1,,,,,,,,
matt doherty,0,0,7.2,84,1208362,26-04-2025,1,,,,,,,,
emmanuel agbadou,0,0,7.6,90,1208362,26-04-2025,1,,,,,,,,
toti gomes,0,0,7.2,90,1208362,26-04-2025,1,,,,,,,,
nélson semedo,0,0,6.9,89,1208362,26-04-2025,0,,,,,,,,
joão gomes,0,0,6.9,90,1208362,26-04-2025,0,,,,,,,,
andré,0,0,7.5,84,1208362,26-04-2025,1,,,,,,,,
rayan aït nouri,0,1,7.5,77,1208362,26-04-2025,1,,,,,,,,
marshall munetsi,0,0,6.9,90,1208362,26-04-2025,0,,,,,,,,
matheus cunha,1,2,9.6,89,1208362,26-04-2025,1,,,,,,,,
jørgen strand larsen,1,0,7.3,77,1208362,26-04-2025,1,,,,,,,,
rodrigo gomes,1,0,7.9,13,1208362,26-04-2025,1,,,,,,,,
pablo sarabia,0,0,6.3,13,1208362,26-04-2025,0,,,,,,,,
santiago bueno,0,0,6.9,11,1208362,26-04-2025,0,,,,,,,,
jean-ricner bellegarde,0,0,6.6,11,1208362,26-04-2025,0,,,,,,,,
carlos forbs,0,0,0,1,1208362,26-04-2025,0,,,,,,,,
gonçalo guedes,0,0,0,1,1208362,26-04-2025,0,,,,,,,,
daniel bentley,0,0,0,0,1208362,26-04-2025,0,,,,,,,,
nasser djiga,0,0,0,0,1208362,26-04-2025,0,,,,,,,,
hee-chan hwang,0,0,0,0,1208362,26-04-2025,0,,,,,,,,
mads hermansen,0,0,5.9,90,1208362,26-04-2025,0,,,,,,,,
ricardo pereira,0,0,6.6,45,1208362,26-04-2025,0,,,,,,,,
wout faes,0,0,7.2,90,1208362,26-04-2025,1,,,,,,,,
conor coady,0,0,6.7,90,1208362,26-04-2025,0,,,,,,,,
luke thomas,0,0,6.3,90,1208362,26-04-2025,0,,,,,,,,
wilfred ndidi,0,0,6.7,90,1208362,26-04-2025,0,,,,,,,,
boubakary soumaré,0,0,6.9,45,1208362,26-04-2025,0,,,,,,,,
facundo buonanotte,0,0,6.7,45,1208362,26-04-2025,0,,,,,,,,
bilal el khannouss,0,0,6.9,83,1208362,26-04-2025,0,,,,,,,,
bobby decordova-reid,0,0,6.5,45,1208362,26-04-2025,0,,,,,,,,
jamie vardy,0,0,6.5,90,1208362,26-04-2025,0,,,,,,,,
jordan ayew,0,0,7,45,1208362,26-04-2025,1,,,,,,,,
james justin,0,0,6.5,45,1208362,26-04-2025,0,,,,,,,,
oliver skipp,0,0,6.3,45,1208362,26-04-2025,0,,,,,,,,
kasey mcateer,0,0,6.2,45,1208362,26-04-2025,0,,,,,,,,
jeremy monga,0,0,6.7,12,1208362,26-04-2025,0,,,,,,,,
jakub stolarczyk,0,0,0,0,1208362,26-04-2025,0,,,,,,,,
caleb okoli,0,0,0,0,1208362,26-04-2025,0,,,,,,,,
victor kristiansen,0,0,0,0,1208362,26-04-2025,0,,,,,,,,
patson daka,0,0,0,0,1208362,26-04-2025,0,,,,,,,,
aaron ramsdale,0,0,6.7,90,1208361,26-04-2025,0,,,,,,,,
taylor harwood-bellis,0,0,6.3,90,1208361,26-04-2025,0,,,,,,,,
jan bednarek,0,0,6.7,90,1208361,26-04-2025,0,,,,,,,,
jack stephens,1,0,7.3,90,1208361,26-04-2025,1,,,,,,,,
kyle walker-peters,0,0,7,90,1208361,26-04-2025,1,,,,,,,,
flynn downes,0,0,6.9,90,1208361,26-04-2025,0,,,,,,,,
lesley ugochukwu,0,0,6.6,90,1208361,26-04-2025,0,,,,,,,,
ryan manning,0,1,7.3,90,1208361,26-04-2025,1,,,,,,,,
mateus fernandes,0,0,6.9,86,1208361,26-04-2025,0,,,,,,,,
kamaldeen sulemana,0,0,6.9,78,1208361,26-04-2025,0,,,,,,,,
ross stewart,0,0,6.6,66,1208361,26-04-2025,0,,,,,,,,
cameron archer,0,0,6.3,24,1208361,26-04-2025,0,,,,,,,,
tyler dibling,0,0,6.2,12,1208361,26-04-2025,0,,,,,,,,
james bree,0,0,6.3,9,1208361,26-04-2025,0,,,,,,,,
alex mccarthy,0,0,0,0,1208361,26-04-2025,0,,,,,,,,
welington,0,0,0,0,1208361,26-04-2025,0,,,,,,,,
nathan wood,0,0,0,0,1208361,26-04-2025,0,,,,,,,,
will smallbone,0,0,0,0,1208361,26-04-2025,0,,,,,,,,
joe aribo,0,0,0,0,1208361,26-04-2025,0,,,,,,,,
jay robinson,0,0,0,0,1208361,26-04-2025,0,,,,,,,,
bernd leno,0,0,6.9,90,1208361,26-04-2025,0,,,,,,,,
kenny tete,0,0,7.3,90,1208361,26-04-2025,1,,,,,,,,
joachim andersen,0,0,8.3,90,1208361,26-04-2025,1,,,,,,,,
calvin bassey,0,0,6.6,90,1208361,26-04-2025,0,,,,,,,,
ryan sessegnon,1,0,8.7,90,1208361,26-04-2025,1,,,,,,,,
andreas pereira,0,0,6.9,45,1208361,26-04-2025,0,,,,,,,,
sander berge,0,0,6.3,45,1208361,26-04-2025,0,,,,,,,,
alex iwobi,0,1,7.2,86,1208361,26-04-2025,1,,,,,,,,
harry wilson,0,0,7.2,86,1208361,26-04-2025,1,,,,,,,,
raúl jiménez,0,0,7.2,90,1208361,26-04-2025,1,,,,,,,,
willian,0,0,7.6,66,1208361,26-04-2025,1,,,,,,,,
saša lukić,0,0,6.9,45,1208361,26-04-2025,0,,,,,,,,
adama traoré,0,1,7.7,45,1208361,26-04-2025,1,,,,,,,,
emile smith rowe,1,0,7.7,24,1208361,26-04-2025,1,,,,,,,,
tom cairney,0,0,6.6,9,1208361,26-04-2025,0,,,,,,,,
carlos vinícius,0,0,6.7,9,1208361,26-04-2025,0,,,,,,,,
steven benda,0,0,0,0,1208361,26-04-2025,0,,,,,,,,
timothy castagne,0,0,0,0,1208361,26-04-2025,0,,,,,,,,
jorge cuenca,0,0,0,0,1208361,26-04-2025,0,,,,,,,,
harrison reed,0,0,0,0,1208361,26-04-2025,0,,,,,,,,
jordan pickford,0,0,6.3,90,1208369,03-05-2025,0,,,,,,,,
nathan patterson,0,1,6.9,82,1208369,03-05-2025,1,,,,,,,,
jake o'brien,0,0,6.3,90,1208369,03-05-2025,0,,,,,,,,
jarrad branthwaite,0,0,7.3,90,1208369,03-05-2025,1,,,,,,,,
vitaliy mykolenko,0,0,6.9,90,1208369,03-05-2025,0,,,,,,,,
idrissa gueye,0,0,6.6,89,1208369,03-05-2025,0,,,,,,,,
james garner,0,0,7.3,90,1208369,03-05-2025,1,,,,,,,,
dwight mcneil,1,0,7,78,1208369,03-05-2025,1,,,,,,,,
iliman ndiaye,0,0,6.3,90,1208369,03-05-2025,0,,,,,,,,
carlos alcaraz,0,1,7.3,89,1208369,03-05-2025,1,,,,,,,,
beto,1,0,7.5,77,1208369,03-05-2025,1,,,,,,,,
dominic calvert-lewin,0,0,6.6,13,1208369,03-05-2025,0,,,,,,,,
jack harrison,0,0,6.6,12,1208369,03-05-2025,0,,,,,,,,
ashley young,0,0,6.9,8,1208369,03-05-2025,0,,,,,,,,
tim iroegbunam,0,0,0,1,1208369,03-05-2025,0,,,,,,,,
youssef chermiti,0,0,0,1,1208369,03-05-2025,0,,,,,,,,
joão virgínia,0,0,0,0,1208369,03-05-2025,0,,,,,,,,
séamus coleman,0,0,0,0,1208369,03-05-2025,0,,,,,,,,
michael keane,0,0,0,0,1208369,03-05-2025,0,,,,,,,,
armando broja,0,0,0,0,1208369,03-05-2025,0,,,,,,,,
alex palmer,0,0,6.9,90,1208369,03-05-2025,0,,,,,,,,
dara o'shea,0,0,6.7,90,1208369,03-05-2025,0,,,,,,,,
luke woolfenden,0,0,6.5,90,1208369,03-05-2025,0,,,,,,,,
cameron burgess,0,1,6.9,90,1208369,03-05-2025,1,,,,,,,,
jacob greaves,0,0,7.2,90,1208369,03-05-2025,1,,,,,,,,
sam morsy,0,0,6.5,68,1208369,03-05-2025,0,,,,,,,,
jack taylor,0,0,6.9,82,1208369,03-05-2025,0,,,,,,,,
omari hutchinson,0,0,6.6,90,1208369,03-05-2025,0,,,,,,,,
conor chaplin,0,0,6.3,68,1208369,03-05-2025,0,,,,,,,,
julio enciso,1,0,7.7,89,1208369,03-05-2025,1,,,,,,,,
liam delap,0,0,6.7,68,1208369,03-05-2025,0,,,,,,,,
kalvin phillips,0,0,6.5,22,1208369,03-05-2025,0,,,,,,,,
jack clarke,0,0,6.2,22,1208369,03-05-2025,0,,,,,,,,
george hirst,1,0,7.2,22,1208369,03-05-2025,1,,,,,,,,
jens cajuste,0,0,6.6,8,1208369,03-05-2025,0,,,,,,,,
axel tuanzebe,0,0,0,1,1208369,03-05-2025,0,,,,,,,,
christian walton,0,0,0,0,1208369,03-05-2025,0,,,,,,,,
ben godfrey,0,0,0,0,1208369,03-05-2025,0,,,,,,,,
somto boniface,0,0,0,0,1208369,03-05-2025,0,,,,,,,,
massimo luongo,0,0,0,0,1208369,03-05-2025,0,,,,,,,,
bernd leno,0,0,7,90,1208394,25-05-2025,1,,,,,,,,
kenny tete,0,0,7.2,90,1208394,25-05-2025,1,,,,,,,,
joachim andersen,0,0,7.2,90,1208394,25-05-2025,1,,,,,,,,
jorge cuenca,0,0,6.2,90,1208394,25-05-2025,0,,,,,,,,
antonee robinson,0,0,6.6,90,1208394,25-05-2025,0,,,,,,,,
tom cairney,0,0,6.9,73,1208394,25-05-2025,0,,,,,,,,
saša lukić,0,0,6.5,86,1208394,25-05-2025,0,,,,,,,,
harry wilson,0,0,7.2,61,1208394,25-05-2025,1,,,,,,,,
andreas pereira,0,0,6.3,61,1208394,25-05-2025,0,,,,,,,,
adama traoré,0,0,6.2,74,1208394,25-05-2025,0,,,,,,,,
raúl jiménez,0,0,6.3,90,1208394,25-05-2025,0,,,,,,,,
emile smith rowe,0,0,6.9,29,1208394,25-05-2025,0,,,,,,,,
alex iwobi,0,0,6.9,29,1208394,25-05-2025,0,,,,,,,,
joshua king,0,0,6.7,17,1208394,25-05-2025,0,,,,,,,,
ryan sessegnon,0,0,7,16,1208394,25-05-2025,1,,,,,,,,
sander berge,0,0,6.5,10,1208394,25-05-2025,0,,,,,,,,
steven benda,0,0,0,0,1208394,25-05-2025,0,,,,,,,,
calvin bassey,0,0,0,0,1208394,25-05-2025,0,,,,,,,,
willian,0,0,0,0,1208394,25-05-2025,0,,,,,,,,
carlos vinícius,0,0,0,0,1208394,25-05-2025,0,,,,,,,,
ederson,0,0,7.6,90,1208394,25-05-2025,1,,,,,,,,
matheus nunes,0,0,7.9,90,1208394,25-05-2025,1,,,,,,,,
rúben dias,0,0,7.9,90,1208394,25-05-2025,1,,,,,,,,
manuel akanji,0,0,7,90,1208394,25-05-2025,1,,,,,,,,
joško gvardiol,0,0,7.6,90,1208394,25-05-2025,1,,,,,,,,
bernardo silva,0,0,7.2,90,1208394,25-05-2025,1,,,,,,,,
nico gonzález,0,0,6.9,90,1208394,25-05-2025,0,,,,,,,,
omar marmoush,0,0,7.3,82,1208394,25-05-2025,1,,,,,,,,
i̇lkay gündoğan,1,0,8.9,85,1208394,25-05-2025,1,,,,,,,,
jérémy doku,0,0,6.6,74,1208394,25-05-2025,0,,,,,,,,
erling haaland,1,0,7.2,85,1208394,25-05-2025,1,,,,,,,,
savinho,0,0,6.7,16,1208394,25-05-2025,0,,,,,,,,
phil foden,0,0,6.3,8,1208394,25-05-2025,0,,,,,,,,
kevin de bruyne,0,0,6.3,11,1208394,25-05-2025,0,,,,,,,,
claudio echeverri,0,0,6.3,11,1208394,25-05-2025,0,,,,,,,,
stefan ortega,0,0,0,0,1208394,25-05-2025,0,,,,,,,,
nathan aké,0,0,0,0,1208394,25-05-2025,0,,,,,,,,
rico lewis,0,0,0,0,1208394,25-05-2025,0,,,,,,,,
rodri,0,0,0,0,1208394,25-05-2025,0,,,,,,,,
nico o'reilly,0,0,0,0,1208394,25-05-2025,0,,,,,,,,
josé sá,0,0,7.9,89,1208402,25-05-2025,1,,,,,,,,
matt doherty,0,0,7,87,1208402,25-05-2025,1,,,,,,,,
emmanuel agbadou,0,0,6.9,90,1208402,25-05-2025,0,,,,,,,,
toti gomes,0,0,6.3,90,1208402,25-05-2025,0,,,,,,,,
nélson semedo,0,0,7.5,90,1208402,25-05-2025,1,,,,,,,,
andré,0,0,7.3,90,1208402,25-05-2025,1,,,,,,,,
joão gomes,0,0,7.6,90,1208402,25-05-2025,1,,,,,,,,
rayan aït nouri,0,0,6.9,65,1208402,25-05-2025,0,,,,,,,,
marshall munetsi,1,0,7.6,87,1208402,25-05-2025,1,,,,,,,,
matheus cunha,0,0,7.3,90,1208402,25-05-2025,1,,,,,,,,
gonçalo guedes,0,0,7,65,1208402,25-05-2025,1,,,,,,,,
rodrigo gomes,0,0,6.6,25,1208402,25-05-2025,0,,,,,,,,
jørgen strand larsen,0,1,6.9,25,1208402,25-05-2025,1,,,,,,,,
santiago bueno,0,0,6.9,8,1208402,25-05-2025,0,,,,,,,,
jean-ricner bellegarde,0,0,6.5,8,1208402,25-05-2025,0,,,,,,,,
tom king,0,0,0,1,1208402,25-05-2025,0,,,,,,,,
pedro lima,0,0,0,0,1208402,25-05-2025,0,,,,,,,,
pablo sarabia,0,0,0,0,1208402,25-05-2025,0,,,,,,,,
hee-chan hwang,0,0,0,0,1208402,25-05-2025,0,,,,,,,,
mateus mané,0,0,0,0,1208402,25-05-2025,0,,,,,,,,
mark flekken,0,0,7.2,90,1208402,25-05-2025,1,,,,,,,,
michael kayode,0,0,6.9,86,1208402,25-05-2025,0,,,,,,,,
nathan collins,0,0,6.9,90,1208402,25-05-2025,0,,,,,,,,
sepp van den berg,0,0,7.3,90,1208402,25-05-2025,1,,,,,,,,
keane lewis-potter,0,0,6.9,90,1208402,25-05-2025,0,,,,,,,,
christian nørgaard,0,1,7.9,90,1208402,25-05-2025,1,,,,,,,,
yehor yarmolyuk,0,0,6.3,90,1208402,25-05-2025,0,,,,,,,,
bryan mbeumo,1,0,7.5,90,1208402,25-05-2025,1,,,,,,,,
mikkel damsgaard,0,0,6.9,80,1208402,25-05-2025,0,,,,,,,,
kevin schade,0,0,7,80,1208402,25-05-2025,1,,,,,,,,
yoane wissa,0,0,6.9,90,1208402,25-05-2025,0,,,,,,,,
mathias jensen,0,0,6.5,10,1208402,25-05-2025,0,,,,,,,,
igor thiago,0,0,6.3,10,1208402,25-05-2025,0,,,,,,,,
kristoffer ajer,0,0,6.6,9,1208402,25-05-2025,0,,,,,,,,
hákon rafn valdimarsson,0,0,0,0,1208402,25-05-2025,0,,,,,,,,
aaron hickey,0,0,0,0,1208402,25-05-2025,0,,,,,,,,
rico henry,0,0,0,0,1208402,25-05-2025,0,,,,,,,,
ethan pinnock,0,0,0,0,1208402,25-05-2025,0,,,,,,,,
gustavo nunes,0,0,0,0,1208402,25-05-2025,0,,,,,,,,
yunus konak,0,0,0,0,1208402,25-05-2025,0,,,,,,,,
alisson,0,0,7.5,90,1208396,25-05-2025,1,,,,,,,,
conor bradley,0,0,6.9,45,1208396,25-05-2025,0,,,,,,,,
ibrahima konaté,0,0,7.2,62,1208396,25-05-2025,1,,,,,,,,
virgil van dijk,0,0,7.6,90,1208396,25-05-2025,1,,,,,,,,
andrew robertson,0,0,6.7,85,1208396,25-05-2025,0,,,,,,,,
ryan gravenberch,0,0,6.2,68,1208396,25-05-2025,0,,,,,,,,
curtis jones,0,0,6.9,90,1208396,25-05-2025,0,,,,,,,,
mohamed salah,1,0,8.3,90,1208396,25-05-2025,1,,,,,,,,
dominik szoboszlai,0,0,7,61,1208396,25-05-2025,1,,,,,,,,
cody gakpo,0,1,7.9,90,1208396,25-05-2025,1,,,,,,,,
luis díaz,0,0,7,69,1208396,25-05-2025,1,,,,,,,,
trent alexander-arnold,0,0,7.5,45,1208396,25-05-2025,1,,,,,,,,
darwin núñez,0,0,6.9,29,1208396,25-05-2025,0,,,,,,,,
diogo jota,0,0,6.2,28,1208396,25-05-2025,0,,,,,,,,
wataru endo,0,0,7,21,1208396,25-05-2025,1,,,,,,,,
harvey elliott,0,0,6.5,11,1208396,25-05-2025,0,,,,,,,,
caoimhin kelleher,0,0,0,0,1208396,25-05-2025,0,,,,,,,,
joe gomez,0,0,0,0,1208396,25-05-2025,0,,,,,,,,
