player,goals,assists,rating,minutes,match_id,date,performed,surname,
scott mckenna,0,0,6.9,90,1035053,18-08-2023,0,mckenna,
serge aurier,0,2,8.3,90,1035053,18-08-2023,1,aurier,
danilo,0,0,6.9,89,1035053,18-08-2023,0,danilo,
orel mangala,0,0,6.6,69,1035053,18-08-2023,0,mangala,
neco williams,0,0,6.5,90,1035053,18-08-2023,0,williams,
brennan johnson,0,0,6.6,89,1035053,18-08-2023,0,johnson,
taiwo awoniyi,1,0,7.5,84,1035053,18-08-2023,1,awoniyi,
morgan gibbs-white,0,0,7.9,90,1035053,18-08-2023,1,gibbs-white,
ryan yates,0,0,6.9,21,1035053,18-08-2023,0,yates,
anthony elanga,0,0,6.3,21,1035053,18-08-2023,0,elanga,
chris wood,1,0,7.2,16,1035053,18-08-2023,1,wood,
moussa niakhaté,0,0,6.6,9,1035053,18-08-2023,0,niakhaté,
cheikhou kouyaté,0,0,6.6,9,1035053,18-08-2023,0,kouyaté,
ethan horvath,0,0,0,0,1035053,18-08-2023,0,horvath,
harry toffolo,0,0,0,0,1035053,18-08-2023,0,toffolo,
remo freuler,0,0,0,0,1035053,18-08-2023,0,freuler,
ui-jo hwang,0,0,0,0,1035053,18-08-2023,0,hwang,
wes foderingham,0,0,6.6,90,1035053,18-08-2023,0,foderingham,
anel ahmedhodžić,0,0,6.9,90,1035053,18-08-2023,0,ahmedhodžić,
john egan,0,0,6.6,90,1035053,18-08-2023,0,egan,
jack robinson,0,0,7,90,1035053,18-08-2023,1,robinson,
ben osborn,0,0,6.5,90,1035053,18-08-2023,0,osborn,
oliver norwood,0,0,6.9,90,1035053,18-08-2023,0,norwood,
vinícius souza,0,0,7.2,58,1035053,18-08-2023,1,souza,
max lowe,0,0,6.5,45,1035053,18-08-2023,0,lowe,
gustavo hamer,1,0,7.3,90,1035053,18-08-2023,1,hamer,
benie traore,0,0,5.9,82,1035053,18-08-2023,0,traore,
william osula,0,0,6.7,74,1035053,18-08-2023,0,osula,
yasser larouci,0,0,6.5,45,1035053,18-08-2023,0,larouci,
chris basham,0,0,6.9,32,1035053,18-08-2023,0,basham,
andre brooks,0,0,6.7,16,1035053,18-08-2023,0,brooks,
antwoine hackford,0,0,6.2,8,1035053,18-08-2023,0,hackford,
adam davies,0,0,0,0,1035053,18-08-2023,0,davies,
femi seriki,0,0,0,0,1035053,18-08-2023,0,seriki,
auston trusty,0,0,0,0,1035053,18-08-2023,0,trusty,
tom davies,0,0,0,0,1035053,18-08-2023,0,davies,
louie marsh,0,0,0,0,1035053,18-08-2023,0,marsh,
bernd leno,0,0,7.3,90,1035049,19-08-2023,1,leno,
kenny tete,0,0,7,86,1035049,19-08-2023,1,tete,
issa diop,0,0,6.2,90,1035049,19-08-2023,0,diop,
tim ream,0,0,5.6,64,1035049,19-08-2023,0,ream,
antonee robinson,0,0,6.2,90,1035049,19-08-2023,0,robinson,
harrison reed,0,0,6.9,67,1035049,19-08-2023,0,reed,
saša lukić,0,0,6.9,90,1035049,19-08-2023,0,lukić,
andreas pereira,0,0,6.7,68,1035049,19-08-2023,0,pereira,
harry wilson,0,0,7,90,1035049,19-08-2023,1,wilson,
raúl jiménez,0,0,6.5,86,1035049,19-08-2023,0,jiménez,
bobby decordova-reid,0,0,6.9,67,1035049,19-08-2023,0,decordova-reid,
calvin bassey,0,0,6.3,23,1035049,19-08-2023,0,bassey,
willian,0,0,6.7,22,1035049,19-08-2023,0,willian,
joão palhinha,0,0,6.7,23,1035049,19-08-2023,0,palhinha,
adama traoré,0,0,6.3,14,1035049,19-08-2023,0,traoré,
rodrigo muniz,0,0,6.5,14,1035049,19-08-2023,0,muniz,
marek rodák,0,0,0,0,1035049,19-08-2023,0,rodák,
kevin mbabu,0,0,0,0,1035049,19-08-2023,0,mbabu,
tom cairney,0,0,0,0,1035049,19-08-2023,0,cairney,
carlos vinícius,0,0,0,0,1035049,19-08-2023,0,vinícius,
mark flekken,0,0,7.2,90,1035049,19-08-2023,1,flekken,
aaron hickey,0,0,6.9,78,1035049,19-08-2023,0,hickey,
nathan collins,0,0,7.3,90,1035049,19-08-2023,1,collins,
ethan pinnock,0,0,8.2,90,1035049,19-08-2023,1,pinnock,
rico henry,0,0,7.2,90,1035049,19-08-2023,1,henry,
vitaly janelt,0,0,6.9,90,1035049,19-08-2023,0,janelt,
christian nørgaard,0,0,7,79,1035049,19-08-2023,1,nørgaard,
mathias jensen,0,0,8.7,90,1035049,19-08-2023,1,jensen,
bryan mbeumo,2,0,8.5,90,1035049,19-08-2023,1,mbeumo,
yoane wissa,1,0,8.2,79,1035049,19-08-2023,1,wissa,
kevin schade,0,0,6.5,71,1035049,19-08-2023,0,schade,
keane lewis-potter,0,0,6.5,19,1035049,19-08-2023,0,lewis-potter,
mads roerslev,0,0,6.7,12,1035049,19-08-2023,0,roerslev,
mikkel damsgaard,0,0,6.2,11,1035049,19-08-2023,0,damsgaard,
joshua dasilva,0,0,6.3,10,1035049,19-08-2023,0,dasilva,
kristoffer ajer,0,1,7.2,11,1035049,19-08-2023,1,ajer,
thomas strakosha,0,0,0,0,1035049,19-08-2023,0,strakosha,
zanka,0,0,0,0,1035049,19-08-2023,0,zanka,
frank onyeka,0,0,0,0,1035049,19-08-2023,0,onyeka,
yehor yarmoliuk,0,0,0,0,1035049,19-08-2023,0,yarmoliuk,
josé sá,0,0,6.9,90,1035056,19-08-2023,0,sá,
nélson semedo,0,0,6.3,90,1035056,19-08-2023,0,semedo,
craig dawson,0,0,6.5,71,1035056,19-08-2023,0,dawson,
max kilman,0,0,6.3,90,1035056,19-08-2023,0,kilman,
rayan aït nouri,0,0,6.2,86,1035056,19-08-2023,0,nouri,
pedro neto,0,0,6.9,90,1035056,19-08-2023,0,neto,
joão gomes,0,0,6,56,1035056,19-08-2023,0,gomes,
mario lemina,0,0,6.3,90,1035056,19-08-2023,0,lemina,
matheus nunes,0,0,6.9,90,1035056,19-08-2023,0,nunes,
matheus cunha,0,0,7.3,90,1035056,19-08-2023,1,cunha,
fábio silva,0,0,6.5,55,1035056,19-08-2023,0,silva,
hee-chan hwang,1,0,7.2,35,1035056,19-08-2023,1,hwang,
pablo sarabia,0,1,7.3,34,1035056,19-08-2023,1,sarabia,
toti gomes,0,0,6.9,19,1035056,19-08-2023,0,gomes,
hugo bueno,0,0,6.6,14,1035056,19-08-2023,0,bueno,
daniel bentley,0,0,0,0,1035056,19-08-2023,0,bentley,
matt doherty,0,0,0,0,1035056,19-08-2023,0,doherty,
joe hodge,0,0,0,0,1035056,19-08-2023,0,hodge,
boubacar traoré,0,0,0,0,1035056,19-08-2023,0,traoré,
saša kalajdžić,0,0,0,0,1035056,19-08-2023,0,kalajdžić,
jason steele,0,0,7.2,90,1035056,19-08-2023,1,steele,
james milner,0,0,7.2,57,1035056,19-08-2023,1,milner,
adam webster,0,0,6.9,90,1035056,19-08-2023,0,webster,
lewis dunk,0,0,6.9,90,1035056,19-08-2023,0,dunk,
pervis estupiñán,1,1,8,90,1035056,19-08-2023,1,estupiñán,
pascal groß,0,0,6.7,81,1035056,19-08-2023,0,groß,
billy gilmour,0,0,6.9,90,1035056,19-08-2023,0,gilmour,
solly march,2,0,9.3,90,1035056,19-08-2023,1,march,
julio enciso,0,2,8.2,67,1035056,19-08-2023,1,enciso,
kaoru mitoma,1,1,8.6,81,1035056,19-08-2023,1,mitoma,
danny welbeck,0,0,6.9,57,1035056,19-08-2023,0,welbeck,
joël veltman,0,0,7,33,1035056,19-08-2023,1,veltman,
joão pedro,0,0,6.9,33,1035056,19-08-2023,0,pedro,
evan ferguson,0,0,6.6,23,1035056,19-08-2023,0,ferguson,
mahmoud dahoud,0,0,6.7,9,1035056,19-08-2023,0,dahoud,
adam lallana,0,0,6.7,9,1035056,19-08-2023,0,lallana,
bart verbruggen,0,0,0,0,1035056,19-08-2023,0,verbruggen,
jan paul van hecke,0,0,0,0,1035056,19-08-2023,0,hecke,
igor júlio,0,0,0,0,1035056,19-08-2023,0,júlio,
simon adingra,0,0,0,0,1035056,19-08-2023,0,adingra,
alisson,0,0,7.3,90,1035050,19-08-2023,1,alisson,
trent alexander-arnold,0,0,7.3,76,1035050,19-08-2023,1,alexander-arnold,
ibrahima konaté,0,0,7,90,1035050,19-08-2023,1,konaté,
virgil van dijk,0,0,7.6,90,1035050,19-08-2023,1,dijk,
andrew robertson,0,0,7.5,90,1035050,19-08-2023,1,robertson,
dominik szoboszlai,0,0,7.6,90,1035050,19-08-2023,1,szoboszlai,
alexis mac allister,0,0,6.2,58,1035050,19-08-2023,0,allister,
cody gakpo,0,0,7.2,63,1035050,19-08-2023,1,gakpo,
mohamed salah,1,0,6.6,86,1035050,19-08-2023,1,salah,
diogo jota,1,0,8.3,76,1035050,19-08-2023,1,jota,
luis díaz,1,0,7.6,86,1035050,19-08-2023,1,díaz,
wataru endo,0,0,6.7,27,1035050,19-08-2023,0,endo,
joe gomez,0,0,6.7,14,1035050,19-08-2023,0,gomez,
harvey elliott,0,0,6.5,14,1035050,19-08-2023,0,elliott,
konstantinos tsimikas,0,0,6.7,11,1035050,19-08-2023,0,tsimikas,
darwin núñez,0,0,6.7,11,1035050,19-08-2023,0,núñez,
caoimhin kelleher,0,0,0,0,1035050,19-08-2023,0,kelleher,
joël matip,0,0,0,0,1035050,19-08-2023,0,matip,
stefan bajčetić,0,0,0,0,1035050,19-08-2023,0,bajčetić,
ben doak,0,0,0,0,1035050,19-08-2023,0,doak,
neto,0,0,8.2,90,1035050,19-08-2023,1,neto,
max aarons,0,0,6.3,90,1035050,19-08-2023,0,aarons,
illia zabarnyi,0,0,6.9,90,1035050,19-08-2023,0,zabarnyi,
marcos senesi,0,0,6.7,84,1035050,19-08-2023,0,senesi,
miloš kerkez,0,0,6.6,90,1035050,19-08-2023,0,kerkez,
ryan christie,0,0,6.5,63,1035050,19-08-2023,0,christie,
joe rothwell,0,0,6,76,1035050,19-08-2023,0,rothwell,
antoine semenyo,1,0,7.5,76,1035050,19-08-2023,1,semenyo,
philip billing,0,0,6.3,90,1035050,19-08-2023,0,billing,
jaidon anthony,0,0,5.6,63,1035050,19-08-2023,0,anthony,
dominic solanke,0,1,7,90,1035050,19-08-2023,1,solanke,
kieffer moore,0,0,6.2,27,1035050,19-08-2023,0,moore,
justin kluivert,0,0,6.7,27,1035050,19-08-2023,0,kluivert,
lloyd kelly,0,0,6.3,14,1035050,19-08-2023,0,kelly,
david brooks,0,0,7.3,14,1035050,19-08-2023,1,brooks,
hamed junior traorè,0,0,7.5,13,1035050,19-08-2023,1,traorè,
ionuț radu,0,0,0,0,1035050,19-08-2023,0,radu,
james hill,0,0,0,0,1035050,19-08-2023,0,hill,
chris mepham,0,0,0,0,1035050,19-08-2023,0,mepham,
gavin kilkenny,0,0,0,0,1035050,19-08-2023,0,kilkenny,
guglielmo vicario,0,0,8.2,90,1035054,19-08-2023,1,vicario,
pedro porro,0,0,7.2,88,1035054,19-08-2023,1,porro,
cristian romero,0,0,7.7,90,1035054,19-08-2023,1,romero,
micky van de ven,0,0,7,90,1035054,19-08-2023,1,ven,
destiny udogie,0,0,6.3,70,1035054,19-08-2023,0,udogie,
pape matar sarr,1,0,8.3,76,1035054,19-08-2023,1,sarr,
yves bissouma,0,0,7.7,90,1035054,19-08-2023,1,bissouma,
dejan kulusevski,0,0,6.6,88,1035054,19-08-2023,0,kulusevski,
james maddison,0,0,7.7,90,1035054,19-08-2023,1,maddison,
heung-min son,0,0,7.9,90,1035054,19-08-2023,1,son,
richarlison,0,0,6.5,70,1035054,19-08-2023,0,richarlison,
ben davies,0,0,6.9,20,1035054,19-08-2023,0,davies,
ivan perišić,0,0,6.9,20,1035054,19-08-2023,0,perišić,
pierre-emile højbjerg,0,0,6.9,14,1035054,19-08-2023,0,højbjerg,
emerson royal,0,0,6.5,12,1035054,19-08-2023,0,royal,
manor solomon,0,0,6.6,12,1035054,19-08-2023,0,solomon,
fraser forster,0,0,0,0,1035054,19-08-2023,0,forster,
davinson sánchez,0,0,0,0,1035054,19-08-2023,0,sánchez,
oliver skipp,0,0,0,0,1035054,19-08-2023,0,skipp,
giovani lo celso,0,0,0,0,1035054,19-08-2023,0,celso,
andré onana,0,0,7.2,90,1035054,19-08-2023,1,onana,
aaron wan-bissaka,0,0,6.7,66,1035054,19-08-2023,0,wan-bissaka,
raphaël varane,0,0,7.2,90,1035054,19-08-2023,1,varane,
lisandro martínez,0,0,6.3,90,1035054,19-08-2023,0,martínez,
luke shaw,0,0,7.6,90,1035054,19-08-2023,1,shaw,
casemiro,0,0,6.9,90,1035054,19-08-2023,0,casemiro,
mason mount,0,0,6.7,85,1035054,19-08-2023,0,mount,
antony,0,0,7.3,66,1035054,19-08-2023,1,antony,
bruno fernandes,0,0,7.9,90,1035054,19-08-2023,1,fernandes,
alejandro garnacho,0,0,7.3,66,1035054,19-08-2023,1,garnacho,
marcus rashford,0,0,6,85,1035054,19-08-2023,0,rashford,
diogo dalot,0,0,6.9,24,1035054,19-08-2023,0,dalot,
jadon sancho,0,0,6.7,24,1035054,19-08-2023,0,sancho,
christian eriksen,0,0,6.9,24,1035054,19-08-2023,0,eriksen,
facundo pellistri,0,0,6.6,15,1035054,19-08-2023,0,pellistri,
anthony martial,0,0,6.7,15,1035054,19-08-2023,0,martial,
radek vítek,0,0,0,0,1035054,19-08-2023,0,vítek,
dean henderson,0,0,0,0,1035054,19-08-2023,0,henderson,
victor lindelöf,0,0,0,0,1035054,19-08-2023,0,lindelöf,
scott mctominay,0,0,0,0,1035054,19-08-2023,0,mctominay,
ederson,0,0,7.2,90,1035052,19-08-2023,1,ederson,
kyle walker,0,0,7.3,90,1035052,19-08-2023,1,walker,
manuel akanji,0,0,7.5,90,1035052,19-08-2023,1,akanji,
rúben dias,0,0,7.2,90,1035052,19-08-2023,1,dias,
joško gvardiol,0,0,6.9,90,1035052,19-08-2023,0,gvardiol,
rodri,0,0,7.6,90,1035052,19-08-2023,1,rodri,
mateo kovačić,0,0,7.2,90,1035052,19-08-2023,1,kovačić,
phil foden,0,1,8.9,90,1035052,19-08-2023,1,foden,
julián álvarez,1,0,7.3,90,1035052,19-08-2023,1,álvarez,
jack grealish,0,0,7,90,1035052,19-08-2023,1,grealish,
erling haaland,0,0,7,90,1035052,19-08-2023,1,haaland,
stefan ortega,0,0,0,0,1035052,19-08-2023,0,ortega,
nathan aké,0,0,0,0,1035052,19-08-2023,0,aké,
rico lewis,0,0,0,0,1035052,19-08-2023,0,lewis,
kalvin phillips,0,0,0,0,1035052,19-08-2023,0,phillips,
cole palmer,0,0,0,0,1035052,19-08-2023,0,palmer,
james mcatee,0,0,0,0,1035052,19-08-2023,0,mcatee,
sergio gómez,0,0,0,0,1035052,19-08-2023,0,gómez,
oscar bobb,0,0,0,0,1035052,19-08-2023,0,bobb,
máximo perrone,0,0,0,0,1035052,19-08-2023,0,perrone,
nick pope,0,0,6.9,90,1035052,19-08-2023,0,pope,
kieran trippier,0,0,7.5,90,1035052,19-08-2023,1,trippier,
fabian schär,0,0,6.9,90,1035052,19-08-2023,0,schär,
sven botman,0,0,6.7,90,1035052,19-08-2023,0,botman,
dan burn,0,0,6.6,90,1035052,19-08-2023,0,burn,
sandro tonali,0,0,6.5,67,1035052,19-08-2023,0,tonali,
bruno guimarães,0,0,6.6,90,1035052,19-08-2023,0,guimarães,
joelinton,0,0,6.9,57,1035052,19-08-2023,0,joelinton,
miguel almirón,0,0,6.5,86,1035052,19-08-2023,0,almirón,
alexander isak,0,0,6.7,66,1035052,19-08-2023,0,isak,
anthony gordon,0,0,6.3,56,1035052,19-08-2023,0,gordon,
harvey barnes,0,0,6.6,34,1035052,19-08-2023,0,barnes,
sean longstaff,0,0,6.7,33,1035052,19-08-2023,0,longstaff,
callum wilson,0,0,6.3,24,1035052,19-08-2023,0,wilson,
elliot anderson,0,0,6.9,23,1035052,19-08-2023,0,anderson,
valentino livramento,0,0,6.3,10,1035052,19-08-2023,0,livramento,
martin dúbravka,0,0,0,0,1035052,19-08-2023,0,dúbravka,
jamaal lascelles,0,0,0,0,1035052,19-08-2023,0,lascelles,
matt targett,0,0,0,0,1035052,19-08-2023,0,targett,
matt ritchie,0,0,0,0,1035052,19-08-2023,0,ritchie,
emiliano martínez,0,0,7.6,90,1035047,20-08-2023,1,martínez,
matty cash,0,0,7.2,90,1035047,20-08-2023,1,cash,
ezri konsa,0,0,7,90,1035047,20-08-2023,1,konsa,
pau torres,0,0,6.9,90,1035047,20-08-2023,0,torres,
lucas digne,0,0,7.2,90,1035047,20-08-2023,1,digne,
boubacar kamara,0,0,6.7,90,1035047,20-08-2023,0,kamara,
douglas luiz,1,0,7.7,64,1035047,20-08-2023,1,luiz,
leon bailey,1,1,8.7,63,1035047,20-08-2023,1,bailey,
moussa diaby,0,0,7.5,64,1035047,20-08-2023,1,diaby,
john mcginn,1,0,7.3,90,1035047,20-08-2023,1,mcginn,
ollie watkins,0,0,6.9,74,1035047,20-08-2023,0,watkins,
youri tielemans,0,0,6.6,27,1035047,20-08-2023,0,tielemans,
diego carlos,0,0,6.9,26,1035047,20-08-2023,0,carlos,
philippe coutinho,0,0,6.9,21,1035047,20-08-2023,0,coutinho,
jhon durán,1,0,7.6,16,1035047,20-08-2023,1,durán,
cameron archer,0,0,6.3,15,1035047,20-08-2023,0,archer,
filip marschall,0,0,0,0,1035047,20-08-2023,0,marschall,
robin olsen,0,0,0,0,1035047,20-08-2023,0,olsen,
calum chambers,0,0,0,0,1035047,20-08-2023,0,chambers,
bertrand traoré,0,0,0,0,1035047,20-08-2023,0,traoré,
jordan pickford,0,0,6.2,90,1035047,20-08-2023,0,pickford,
nathan patterson,0,0,6.3,90,1035047,20-08-2023,0,patterson,
michael keane,0,0,5.7,90,1035047,20-08-2023,0,keane,
james tarkowski,0,0,6.7,90,1035047,20-08-2023,0,tarkowski,
ashley young,0,0,5.9,90,1035047,20-08-2023,0,young,
idrissa gueye,0,0,6.3,45,1035047,20-08-2023,0,gueye,
james garner,0,0,7,90,1035047,20-08-2023,1,garner,
abdoulaye doucouré,0,0,6.5,89,1035047,20-08-2023,0,doucouré,
amadou onana,0,0,6.3,90,1035047,20-08-2023,0,onana,
alex iwobi,0,0,6.2,50,1035047,20-08-2023,0,iwobi,
dominic calvert-lewin,0,0,6.3,38,1035047,20-08-2023,0,calvert-lewin,
arnaut danjuma,0,0,6.9,52,1035047,20-08-2023,0,danjuma,
lewis dobbin,0,0,6.7,45,1035047,20-08-2023,0,dobbin,
neal maupay,0,0,6.7,40,1035047,20-08-2023,0,maupay,
tyler onyango,0,0,0,1,1035047,20-08-2023,0,onyango,
joão virgínia,0,0,0,0,1035047,20-08-2023,0,virgínia,
jarrad branthwaite,0,0,0,0,1035047,20-08-2023,0,branthwaite,
ben godfrey,0,0,0,0,1035047,20-08-2023,0,godfrey,
vitaliy mykolenko,0,0,0,0,1035047,20-08-2023,0,mykolenko,
thomas cannon,0,0,0,0,1035047,20-08-2023,0,cannon,
alphonse aréola,0,0,7.9,90,1035055,20-08-2023,1,aréola,
vladimír coufal,0,0,6.3,90,1035055,20-08-2023,0,coufal,
kurt zouma,0,0,6.3,90,1035055,20-08-2023,0,zouma,
nayef aguerd,1,0,6.7,67,1035055,20-08-2023,1,aguerd,
emerson palmieri,0,0,7.6,90,1035055,20-08-2023,1,palmieri,
tomáš souček,0,0,7.3,90,1035055,20-08-2023,1,souček,
james ward-prowse,0,2,7.7,81,1035055,20-08-2023,1,ward-prowse,
jarrod bowen,0,0,6.9,90,1035055,20-08-2023,0,bowen,
lucas paquetá,1,0,6.6,90,1035055,20-08-2023,1,paquetá,
saïd benrahma,0,0,6.3,69,1035055,20-08-2023,0,benrahma,
michail antonio,1,0,7.2,76,1035055,20-08-2023,1,antonio,
angelo ogbonna,0,0,6.3,21,1035055,20-08-2023,0,ogbonna,
pablo fornals,0,0,7,14,1035055,20-08-2023,1,fornals,
edson álvarez,0,0,6.6,9,1035055,20-08-2023,0,álvarez,
łukasz fabiański,0,0,0,0,1035055,20-08-2023,0,fabiański,
ben johnson,0,0,0,0,1035055,20-08-2023,0,johnson,
aaron cresswell,0,0,0,0,1035055,20-08-2023,0,cresswell,
danny ings,0,0,0,0,1035055,20-08-2023,0,ings,
maxwel cornet,0,0,0,0,1035055,20-08-2023,0,cornet,
divin mubama,0,0,0,0,1035055,20-08-2023,0,mubama,
robert sánchez,0,0,6.3,90,1035055,20-08-2023,0,sánchez,
axel disasi,0,0,6.3,90,1035055,20-08-2023,0,disasi,
thiago silva,0,0,6.9,90,1035055,20-08-2023,0,silva,
levi colwill,0,0,6.7,90,1035055,20-08-2023,0,colwill,
malo gusto,0,0,7.3,83,1035055,20-08-2023,1,gusto,
enzo fernández,0,0,7.6,90,1035055,20-08-2023,1,fernández,
conor gallagher,0,0,7.3,75,1035055,20-08-2023,1,gallagher,
ben chilwell,0,0,7.2,61,1035055,20-08-2023,1,chilwell,
raheem sterling,0,0,8.2,90,1035055,20-08-2023,1,sterling,
carney chukwuemeka,1,0,7.5,45,1035055,20-08-2023,1,chukwuemeka,
nicolas jackson,0,0,7.3,90,1035055,20-08-2023,1,jackson,
mykhaylo mudryk,0,0,7.3,45,1035055,20-08-2023,1,mudryk,
moisés caicedo,0,0,6.5,29,1035055,20-08-2023,0,caicedo,
noni madueke,0,0,6.9,15,1035055,20-08-2023,0,madueke,
mason burstow,0,0,6.3,15,1035055,20-08-2023,0,burstow,
lucas bergström,0,0,0,0,1035055,20-08-2023,0,bergström,
ian maatsen,0,0,0,0,1035055,20-08-2023,0,maatsen,
bashir humphreys,0,0,0,0,1035055,20-08-2023,0,humphreys,
marc cucurella,0,0,0,0,1035055,20-08-2023,0,cucurella,
lesley ugochukwu,0,0,0,0,1035055,20-08-2023,0,ugochukwu,
robert sánchez,0,0,8.3,90,1035091,24-09-2023,1,sánchez,
malo gusto,0,0,6.2,58,1035091,24-09-2023,0,gusto,
axel disasi,0,0,6.9,90,1035091,24-09-2023,0,disasi,
thiago silva,0,0,7.6,90,1035091,24-09-2023,1,silva,
levi colwill,0,0,7.2,90,1035091,24-09-2023,1,colwill,
moisés caicedo,0,0,7,79,1035091,24-09-2023,1,caicedo,
conor gallagher,0,0,7.7,90,1035091,24-09-2023,1,gallagher,
raheem sterling,0,0,6.5,90,1035091,24-09-2023,0,sterling,
enzo fernández,0,0,6.6,68,1035091,24-09-2023,0,fernández,
mykhaylo mudryk,0,0,7.2,61,1035091,24-09-2023,1,mudryk,
nicolas jackson,0,0,6.5,68,1035091,24-09-2023,0,jackson,
ben chilwell,0,0,6.9,29,1035091,24-09-2023,0,chilwell,
lesley ugochukwu,0,0,6.9,22,1035091,24-09-2023,0,ugochukwu,
cole palmer,0,0,6.9,22,1035091,24-09-2023,0,palmer,
armando broja,0,0,6.3,11,1035091,24-09-2023,0,broja,
đorđe petrović,0,0,0,0,1035091,24-09-2023,0,petrović,
lucas bergström,0,0,0,0,1035091,24-09-2023,0,bergström,
marc cucurella,0,0,0,0,1035091,24-09-2023,0,cucurella,
ian maatsen,0,0,0,0,1035091,24-09-2023,0,maatsen,
deivid washington,0,0,0,0,1035091,24-09-2023,0,washington,
emiliano martínez,0,0,7.6,90,1035091,24-09-2023,1,martínez,
matty cash,0,0,7.3,90,1035091,24-09-2023,1,cash,
ezri konsa,0,0,7.6,90,1035091,24-09-2023,1,konsa,
pau torres,0,0,7.5,90,1035091,24-09-2023,1,torres,
lucas digne,0,0,7.5,90,1035091,24-09-2023,1,digne,
boubacar kamara,0,0,7.5,89,1035091,24-09-2023,1,kamara,
douglas luiz,0,0,7.2,90,1035091,24-09-2023,1,luiz,
john mcginn,0,0,6.7,75,1035091,24-09-2023,0,mcginn,
moussa diaby,0,0,6.7,81,1035091,24-09-2023,0,diaby,
nicolò zaniolo,0,0,6.6,75,1035091,24-09-2023,0,zaniolo,
ollie watkins,1,0,7.9,89,1035091,24-09-2023,1,watkins,
jacob ramsey,0,0,6.9,15,1035091,24-09-2023,0,ramsey,
leon bailey,0,0,5.9,15,1035091,24-09-2023,0,bailey,
youri tielemans,0,0,6.6,9,1035091,24-09-2023,0,tielemans,
leander dendoncker,0,0,6.7,12,1035091,24-09-2023,0,dendoncker,
jhon durán,0,0,6.2,11,1035091,24-09-2023,0,durán,
robin olsen,0,0,0,0,1035091,24-09-2023,0,olsen,
calum chambers,0,0,0,0,1035091,24-09-2023,0,chambers,
clément lenglet,0,0,0,0,1035091,24-09-2023,0,lenglet,
omari kellyman,0,0,0,0,1035091,24-09-2023,0,kellyman,
bart verbruggen,0,0,6.3,90,1035089,24-09-2023,0,verbruggen,
joël veltman,0,0,7.5,90,1035089,24-09-2023,1,veltman,
adam webster,0,0,7.2,90,1035089,24-09-2023,1,webster,
lewis dunk,0,0,8,90,1035089,24-09-2023,1,dunk,
pervis estupiñán,0,1,7.2,90,1035089,24-09-2023,1,estupiñán,
mahmoud dahoud,0,1,6.9,74,1035089,24-09-2023,1,dahoud,
billy gilmour,0,0,7.3,90,1035089,24-09-2023,1,gilmour,
facundo buonanotte,0,0,6.7,45,1035089,24-09-2023,0,buonanotte,
danny welbeck,0,0,6.5,63,1035089,24-09-2023,0,welbeck,
simon adingra,0,0,6.6,87,1035089,24-09-2023,0,adingra,
evan ferguson,0,0,6.6,45,1035089,24-09-2023,0,ferguson,
kaoru mitoma,2,0,8.2,45,1035089,24-09-2023,1,mitoma,
ansu fati,0,0,6.2,45,1035089,24-09-2023,0,fati,
joão pedro,0,0,7.2,27,1035089,24-09-2023,1,pedro,
carlos baleba,0,0,6.9,16,1035089,24-09-2023,0,baleba,
tariq lamptey,0,0,6.2,10,1035089,24-09-2023,0,lamptey,
jason steele,0,0,0,0,1035089,24-09-2023,0,steele,
igor júlio,0,0,0,0,1035089,24-09-2023,0,júlio,
adam lallana,0,0,0,0,1035089,24-09-2023,0,lallana,
solly march,0,0,0,0,1035089,24-09-2023,0,march,
neto,0,0,5.9,90,1035089,24-09-2023,0,neto,
max aarons,0,0,6.3,90,1035089,24-09-2023,0,aarons,
illia zabarnyi,0,0,6.7,90,1035089,24-09-2023,0,zabarnyi,
lloyd kelly,0,0,6.9,83,1035089,24-09-2023,0,kelly,
miloš kerkez,0,0,6.3,90,1035089,24-09-2023,0,kerkez,
lewis cook,0,0,6.9,90,1035089,24-09-2023,0,cook,
philip billing,0,0,6.3,82,1035089,24-09-2023,0,billing,
marcus tavernier,0,0,7.2,63,1035089,24-09-2023,1,tavernier,
ryan christie,0,1,6.9,82,1035089,24-09-2023,1,christie,
justin kluivert,0,0,6.3,64,1035089,24-09-2023,0,kluivert,
dominic solanke,1,0,6.9,90,1035089,24-09-2023,1,solanke,
dango ouattara,0,0,6.9,27,1035089,24-09-2023,0,ouattara,
antoine semenyo,0,0,6.9,26,1035089,24-09-2023,0,semenyo,
hamed junior traorè,0,0,6.5,8,1035089,24-09-2023,0,traorè,
david brooks,0,0,6.2,8,1035089,24-09-2023,0,brooks,
marcos senesi,0,0,6.9,14,1035089,24-09-2023,0,senesi,
ionuț radu,0,0,0,0,1035089,24-09-2023,0,radu,
adam smith,0,0,0,0,1035089,24-09-2023,0,smith,
luis sinisterra,0,0,0,0,1035089,24-09-2023,0,sinisterra,
joe rothwell,0,0,0,0,1035089,24-09-2023,0,rothwell,
wesley foderingham,0,0,6.3,90,1035096,24-09-2023,0,foderingham,
anel ahmedhodžić,0,0,5.7,90,1035096,24-09-2023,0,ahmedhodžić,
john egan,0,0,5.2,90,1035096,24-09-2023,0,egan,
jack robinson,0,0,5.3,90,1035096,24-09-2023,0,robinson,
jayden bogle,0,0,6.3,45,1035096,24-09-2023,0,bogle,
oliver norwood,0,0,6.3,62,1035096,24-09-2023,0,norwood,
